ReviewId,SentenceId,TurkerId,Text,Label1,Label2
r38,s4,t13,"1. Most of the ideas presented in the paper rely on works by Arjovsky et al. (2017), Gulrajani et al. (2017), and Gulrajani et al. (2017).",non_actionable,fact
r38,s5,t13,"Some selections, which are presented in the papers are not explained, for example, the gradient penalty, the choice of \lambda and the choice of points for gradient computation.",actionable,shortcoming
r38,s6,t13,This section could be improved by demonstrating the approach on more datasets.,actionable,suggestion
r38,s7,t13,3. There is a lack comparison to other methods such as Shaham et al. (2017).,actionable,shortcoming
r38,s8,t13,4. Why is the affine transform assumption valid in biology?,actionable,question
r38,s9,t13,How does this compare to the near-identity constraints in resnets in Shaham et al.,actionable,question
r38,s0,t10,"Wasserstein distances for eliminating batch effect, not enough novelty and no thorough comparisons to other methods.",non_actionable,shortcoming
r38,s1,t10,"The authors present a method that aims to remove domain-specific information while preserving the relevant biological information between biological data measured in different experiments or ""batches"".",non_actionable,other
r38,s2,t10,A network is trained to learn the transformations that minimize the Wasserstein distance between distributions.,non_actionable,other
r38,s3,t10,The paper presents an interesting idea and is fairly well written.,actionable,agreement
r38,s4,t10,"1. Most of the ideas presented in the paper rely on works by Arjovsky et al. (2017), Gulrajani et al. (2017), and Gulrajani et al. (2017).",non_actionable,other
r38,s5,t10,"Some selections, which are presented in the papers are not explained, for example, the gradient penalty, the choice of \lambda and the choice of points for gradient computation.",actionable,shortcoming
r38,s6,t10,This section could be improved by demonstrating the approach on more datasets.,actionable,suggestion
r38,s7,t10,3. There is a lack comparison to other methods such as Shaham et al. (2017).,actionable,shortcoming
r38,s8,t10,4. Why is the affine transform assumption valid in biology?,actionable,question
r38,s9,t10,How does this compare to the near-identity constraints in resnets in Shaham et al.,actionable,question
r23,s0,t8,"The algorithm employs a tailored loss function that involves reconstruction error on the latent space, penalties on degenerate parameters of the GMM, and an energy term to model the probability of observing the input samples.",non_actionable,fact
r23,s1,t8,The algorithm replaces the membership probabilities found in the E-step of EM for a GMM with the outputs of a subnetwork in the end-to-end architecture.,non_actionable,fact
r23,s2,t8,The GMM parameters are updated with these estimated responsibilities as usual in the M-step during training.,non_actionable,fact
r23,s3,t8,"Careful reporting of the tuning and hyperparameter choices renders these experiments repeatable, and hence a suitable improvement in the field.",non_actionable,agreement
r23,s4,t8,"Well-designed ablation studies demonstrate the importance of the architectural choices made, which are generally well-motivated in intuitions about the nature of anomaly detection.",non_actionable,fact
r23,s5,t8,Little to no detail about these features is included.,actionable,shortcoming
r23,s6,t8,"Since this is so important to the results, more analysis would be helpful.",actionable,suggestion
r23,s7,t8,Why did the choices that were made in the paper yield this success?,actionable,question
r23,s8,t8,How do you recommend other researchers or practitioners selected from the large possible space of reconstruction features to get the best results?,actionable,question
r23,s9,t8,Perhaps the biggest innovation is the use of reconstruction error features as input to a subnetwork that predicts the E-step output in EM for a GMM.,non_actionable,fact
r23,s0,t16,"The algorithm employs a tailored loss function that involves reconstruction error on the latent space, penalties on degenerate parameters of the GMM, and an energy term to model the probability of observing the input samples.",non_actionable,fact
r23,s1,t16,The algorithm replaces the membership probabilities found in the E-step of EM for a GMM with the outputs of a subnetwork in the end-to-end architecture.,non_actionable,fact
r23,s2,t16,The GMM parameters are updated with these estimated responsibilities as usual in the M-step during training.,non_actionable,fact
r23,s3,t16,"Careful reporting of the tuning and hyperparameter choices renders these experiments repeatable, and hence a suitable improvement in the field.",non_actionable,fact
r23,s4,t16,"Well-designed ablation studies demonstrate the importance of the architectural choices made, which are generally well-motivated in intuitions about the nature of anomaly detection.",non_actionable,fact
r23,s5,t16,Little to no detail about these features is included.,actionable,shortcoming
r23,s6,t16,"Since this is so important to the results, more analysis would be helpful.",actionable,suggestion
r23,s7,t16,Why did the choices that were made in the paper yield this success?,actionable,question
r23,s8,t16,How do you recommend other researchers or practitioners selected from the large possible space of reconstruction features to get the best results?,actionable,question
r23,s9,t16,Perhaps the biggest innovation is the use of reconstruction error features as input to a subnetwork that predicts the E-step output in EM for a GMM.,actionable,shortcoming
r23,s0,t10,"The algorithm employs a tailored loss function that involves reconstruction error on the latent space, penalties on degenerate parameters of the GMM, and an energy term to model the probability of observing the input samples.",non_actionable,other
r23,s1,t10,The algorithm replaces the membership probabilities found in the E-step of EM for a GMM with the outputs of a subnetwork in the end-to-end architecture.,non_actionable,other
r23,s2,t10,The GMM parameters are updated with these estimated responsibilities as usual in the M-step during training.,non_actionable,other
r23,s3,t10,"Careful reporting of the tuning and hyperparameter choices renders these experiments repeatable, and hence a suitable improvement in the field.",actionable,agreement
r23,s4,t10,"Well-designed ablation studies demonstrate the importance of the architectural choices made, which are generally well-motivated in intuitions about the nature of anomaly detection.",non_actionable,other
r23,s5,t10,Little to no detail about these features is included.,actionable,shortcoming
r23,s6,t10,"Since this is so important to the results, more analysis would be helpful.",actionable,suggestion
r23,s7,t10,Why did the choices that were made in the paper yield this success?,actionable,question
r23,s8,t10,How do you recommend other researchers or practitioners selected from the large possible space of reconstruction features to get the best results?,actionable,question
r23,s9,t10,Perhaps the biggest innovation is the use of reconstruction error features as input to a subnetwork that predicts the E-step output in EM for a GMM.,non_actionable,other
r23,s0,t31,"The algorithm employs a tailored loss function that involves reconstruction error on the latent space, penalties on degenerate parameters of the GMM, and an energy term to model the probability of observing the input samples.",non_actionable,fact
