ReviewId,SentenceId,Text,Label1,Label2
r92,s8,6. Figure 4 seems a bit misleading.,actionable,shortcoming
r92,s9,I recommend producing another new figure of doing such comparison.,actionable,suggestion
r93,s0,Intriguing two phase RL approach for learning neural controllers for discrete programs This paper presents a reinforcement learning based approach to learn context-free parsers from pairs of input programs and their corresponding parse trees.,non_actionable,fact
r93,s1,The main idea of the approach is to learn a neural controller that operates over a discrete space of programmatic actions such that the controller is able to produce the desired parse trees for the input programs.,non_actionable,fact
r93,s2,The use of reinforcement learning in the two phases of finding candidate trace sets with different reward functions for different operators and searching for a satisfiable subset of traces is also interesting.,non_actionable,agreement
r93,s3,"Finally, the results leading to perfect generalization on parsing 100x longer input programs is also quite impressive.",non_actionable,agreement
r93,s4,The comparison with general approaches such as seq2seq and stack LSTM might not be that fair as they are not restricted to only those operators and this possibly also explains the low generalization accuracies.,actionable,shortcoming
r93,s5,The paper mentions that developing a parser can take upto 2x/3x more time than developing the training set.,non_actionable,fact
r93,s6,Hand generating parse trees for complex expressions seems to be more tedious and error-prone that writing a modular parser.,non_actionable,fact
r93,s7,"For longer programs, I can imagine there can be thousands of bad traces as it only needs one small mistake to propagate to full traces.",non_actionable,fact
r93,s8,Shouldn’t they be adaptive values with respect to the number of candidate traces found so far?,actionable,question
r93,s9,The current paper presentation is a bit too dense to clearly understand the LL machine model and the two-phase algorithm.,actionable,shortcoming
r94,s0,"Given representations from the language model, a logistic regression classifier is trained with supervised data from the task of interest to produce the final model.",non_actionable,fact
r94,s1,"The authors evaluated their approach on six sentiment analysis datasets (MR, CR, SUBJ, MPQA, SST, and IMDB), and found that the proposed method is competitive with existing supervised methods.",non_actionable,fact
r94,s2,"The results are mixed, and they understandably are better for test datasets from similar domains to the Amazon product reviews dataset used to train the language model.",non_actionable,fact
r94,s3,An interesting finding is that one of the neurons captures sentiment property and can be used to predict sentiment as a single unit.,non_actionable,fact
r94,s4,I think the main result of the paper is not surprising and does not show much beyond we can do pretraining on unlabeled datasets from a similar domain to the domain of interest.,non_actionable,fact
r94,s5,"There are a few unanswered questions in the paper: - What are the performance of the sentiment unit on other datasets (e.g., SST, MR, CR)?",actionable,question
r94,s6,Is it also competitive with the full model?,actionable,question
r94,s7,Or is similarity to the corpus of interest more important?,actionable,question
r94,s8,"If the model is capturing sentiment as is claimed by the authors, why does it only capture binary sentiment instead of a spectrum of sentiment level?",actionable,question
r94,s9,"There are many typos (e.g., ""This advantage is also its difficulty"", ""Much previous work on language modeling has evaluated "", ""We focus in on the task"", and others) so the writing needs to be significantly improved for it to be a conference paper, preferably with some help from a native English speaker.",actionable,suggestion
r95,s0,Presentation of the approach is not clear Summary: The paper presents a generic dynamic architecture for CLEVR VQA and Reverse Polish notation problems.,actionable,shortcoming
r95,s1,"After reading the paper, it’s not clear to me what the components of the model are, what each of them take as input and produce as output, what these modules do and how they are combined.",actionable,shortcoming
r95,s2,— Is the “fork” module the main contribution of the paper?,actionable,question
r95,s3,"So, if no fork module is required for a question, the model architecture is effectively same as IEP?",actionable,question
r95,s4,— Machine accuracy is already par with human accuracy on CLEVR and very close to 100%.,non_actionable,fact
r95,s5,Why is this problem still important?,actionable,question
r95,s6,"They are both trained on the same training data, only test data is of different length and ideally both models should achieve similar accuracy for the first 10 subproblems (same trend as DDRstack).",non_actionable,fact
r95,s7,— Can the authors provide training time comparison of their model and other/baseline models?,actionable,question
r95,s8,These names have not being defined formally in the paper.,actionable,shortcoming
r95,s9,"By proper restructuring of paper and adding more details, the paper can be converted to a solid submission.",actionable,suggestion
r96,s0,The authors perform an analysis of the performance of ResNets and DenseNets under data scarcity constraints and noisy training samples.,non_actionable,fact
r96,s1,The presentation of the paper could be significantly improved.,actionable,shortcoming
r96,s2,The motivation is difficult to grasp and the contributions do not seem compelling.,actionable,shortcoming
